record_type,scenario_name,group_hierarchy,request_name,status,start_timestamp,end_timestamp,response_time_ms,error_message,event_type,duration_ms,cumulated_response_time_ms,is_incoming
request,,,Get relationships for first event,OK,1759484526064,1759484526080,16,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484526080,1759484526437,357,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484526437,1759484526793,356,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484526794,1759484527151,357,,,,,false
request,,,Get first event,OK,1759484527152,1759484527180,28,,,,,false
request,,,Get relationships for first event,OK,1759484527180,1759484527194,14,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484527195,1759484527550,355,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484527551,1759484527909,358,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484527909,1759484528274,365,,,,,false
request,,,Get first event,OK,1759484528275,1759484528303,28,,,,,false
request,,,Get relationships for first event,OK,1759484528303,1759484528317,14,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484528317,1759484528673,356,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484528674,1759484529031,357,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484529032,1759484529388,356,,,,,false
request,,,Get first event,OK,1759484529389,1759484529422,33,,,,,false
request,,,Get relationships for first event,OK,1759484529422,1759484529436,14,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484529436,1759484529798,362,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484529798,1759484530155,357,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484530156,1759484530530,374,,,,,false
request,,,Get first event,OK,1759484530530,1759484530558,28,,,,,false
request,,,Get relationships for first event,OK,1759484530559,1759484530571,12,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484530572,1759484530930,358,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484530930,1759484531288,358,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484531288,1759484531648,360,,,,,false
request,,,Get first event,OK,1759484531649,1759484531677,28,,,,,false
request,,,Get relationships for first event,OK,1759484531678,1759484531691,13,,,,,false
